,fighter_name,fight#,outcome,opponent_name,event,date
12912,Mike Kyle,5,draw,Krzysztof Soszynski,Strikeforce - Shamrock vs. Gracie,"Mar. 10, 2006"
12913,Mike Kyle,4,loss,Devin Cole,WEC 18: Unfinished Business,"Jan. 13, 2006"
12914,Mike Kyle,3,win,James Irvin,UFC 51: Super Saturday,"Feb. 05, 2005"
12915,Mike Kyle,2,loss,Justin Eilers,UFC 49: Unfinished Business,"Aug. 21, 2004"
12916,Mike Kyle,1,win,Wes Sims,UFC 47: It's On!,"Apr. 02, 2004"
12917,Renato Verissimo,4,loss,Jake Shields,EliteXC - Uprising,"Sep. 15, 2007"
12918,Renato Verissimo,3,loss,Frank Trigg,UFC 50: The War Of '04,"Oct. 22, 2004"
12919,Renato Verissimo,2,loss,Matt Hughes,UFC 48: Payback,"Jun. 19, 2004"
12920,Renato Verissimo,1,win,Carlos Newton,UFC 46: Supernatural,"Jan. 31, 2004"
12921,Tony Fryklund,7,loss,Cung Le,Strikeforce - Shamrock vs. Baroni,"Jun. 22, 2007"
12922,Tony Fryklund,6,loss,Duane Ludwig,Strikeforce - Triple Threat,"Dec. 08, 2006"
12923,Tony Fryklund,5,loss,Anderson Silva,Cage Rage 16: Critical Condition,"Apr. 22, 2006"
12924,Tony Fryklund,4,loss,Ivan Salaverry,UFC 50: The War Of '04,"Oct. 22, 2004"
12925,Tony Fryklund,3,win,Rodrigo Ruas,UFC 37.5: As Real As It Gets,"Jun. 22, 2002"
12926,Tony Fryklund,2,loss,Kevin Jackson,UFC 14: Showdown,"Jul. 27, 1997"
12927,Tony Fryklund,1,win,Donnie Chappell,UFC 14: Showdown,"Jul. 27, 1997"
12928,Vernon White,6,loss,Bobby Southworth,Strikeforce - Triple Threat,"Dec. 08, 2006"
12929,Vernon White,5,loss,Lyoto Machida,WFA - King of the Streets,"Jul. 22, 2006"
12930,Vernon White,4,loss,Chuck Liddell,UFC 49: Unfinished Business,"Aug. 21, 2004"
12931,Vernon White,3,draw,Ian Freeman,UFC 43: Meltdown,"Jun. 06, 2003"
12932,Vernon White,2,loss,Allan Goes,PRIDE 9: New Blood,"Jun. 04, 2000"
12933,Vernon White,1,loss,Kazushi Sakuraba,PRIDE 2,"Mar. 05, 1998"
12934,Ronald Jhun,3,loss,Eugene Jackson,Strikeforce - Triple Threat,"Dec. 08, 2006"
12935,Ronald Jhun,2,loss,Chris Lytle,UFC 49: Unfinished Business,"Aug. 21, 2004"
12936,Ronald Jhun,1,loss,Jermaine Andre,WFA 1,"Nov. 03, 2001"
12937,Kimo Leopoldo,9,loss,Ikuhisa Minowa,PRIDE Bushido 8,"Jul. 17, 2005"
12938,Kimo Leopoldo,8,loss,Ken Shamrock,UFC 48: Payback,"Jun. 19, 2004"
12939,Kimo Leopoldo,7,win,David Abbott,UFC 43: Meltdown,"Jun. 06, 2003"
12940,Kimo Leopoldo,6,win,Tim Lajcik,WFA 2,"Jul. 05, 2002"
12941,Kimo Leopoldo,5,loss,Tsuyoshi Kohsaka,UFC 16: Battle in the Bayou,"Mar. 13, 1998"
12942,Kimo Leopoldo,4,draw,Dan Severn,PRIDE 1,"Oct. 11, 1997"
12943,Kimo Leopoldo,3,win,Paul Varelans,UFC - Ultimate Ultimate '96,"Dec. 07, 1996"
12944,Kimo Leopoldo,2,loss,Ken Shamrock,UFC 8: David vs Goliath,"Feb. 16, 1996"
12945,Kimo Leopoldo,1,loss,Royce Gracie,UFC 3: The American Dream,"Sep. 09, 1994"
12946,Curtis Stout,4,loss,Anderson Silva,Cage Rage 14: Punishment,"Dec. 03, 2005"
12947,Curtis Stout,3,loss,Rich Franklin,SuperBrawl 38,"Dec. 12, 2004"
12948,Curtis Stout,2,loss,Trevor Prangley,UFC 48: Payback,"Jun. 19, 2004"
12949,Curtis Stout,1,loss,Phil Baroni,UFC 30: Battle on the Boardwalk,"Feb. 23, 2001"
12950,Tiki Ghosn,10,win,Luke Stewart,Strikeforce - Shamrock vs. Le,"Mar. 29, 2008"
12951,Tiki Ghosn,9,loss,Blas Avena,WEC 29: Condit vs. Larson,"Aug. 05, 2007"
12952,Tiki Ghosn,8,loss,Dave Terrel,WEC 26: Condit vs. Alessio,"Mar. 24, 2007"
12953,Tiki Ghosn,7,loss,Pat Healy,WEC 19: Undisputed,"Mar. 17, 2006"
12954,Tiki Ghosn,6,loss,Chris Lytle,UFC 47: It's On!,"Apr. 02, 2004"
12955,Tiki Ghosn,5,loss,Robbie Lawler,UFC 40: Vendetta,"Nov. 22, 2002"
12956,Tiki Ghosn,4,win,Kit Cope,WFA 2,"Jul. 05, 2002"
12957,Tiki Ghosn,3,win,Paul Rodriguez,WFA 1,"Nov. 03, 2001"
12958,Tiki Ghosn,2,loss,Sean Sherk,UFC 30: Battle on the Boardwalk,"Feb. 23, 2001"
12959,Tiki Ghosn,1,loss,Bob Cook,UFC 24: First Defense,"Mar. 10, 2000"
12960,Wesley Correira,5,loss,Antonio Silva,EliteXC - Destiny,"Feb. 10, 2007"
12961,Wesley Correira,4,loss,Andrei Arlovski,UFC 47: It's On!,"Apr. 02, 2004"
12962,Wesley Correira,3,win,David Abbott,UFC 45: Revolution,"Nov. 21, 2003"
12963,Wesley Correira,2,win,Sean Alvarez,UFC 42: Sudden Impact,"Apr. 25, 2003"
12964,Wesley Correira,1,loss,Tim Sylvia,UFC 39: The Warriors Return,"Sep. 27, 2002"
12965,Wes Sims,4,loss,Bobby Lashley,Strikeforce - Miami,"Jan. 30, 2010"
12966,Wes Sims,3,loss,Mike Kyle,UFC 47: It's On!,"Apr. 02, 2004"
12967,Wes Sims,2,loss,Frank Mir,UFC 46: Supernatural,"Jan. 31, 2004"
12968,Wes Sims,1,loss,Frank Mir,UFC 43: Meltdown,"Jun. 06, 2003"
12969,Jonathan Wiezorek,2,loss,Antonio Silva,EliteXC - Renegade,"Nov. 10, 2007"
12970,Jonathan Wiezorek,1,win,Wade Shipp,UFC 47: It's On!,"Apr. 02, 2004"
12971,Wade Shipp,1,loss,Jonathan Wiezorek,UFC 47: It's On!,"Apr. 02, 2004"
12972,Genki Sudo,3,win,Mike Brown,UFC 47: It's On!,"Apr. 02, 2004"
12973,Genki Sudo,2,loss,Duane Ludwig,UFC 42: Sudden Impact,"Apr. 25, 2003"
12974,Genki Sudo,1,win,Leigh Remedios,UFC 38: Brawl at the Hall,"Jul. 13, 2002"
12975,Carlos Newton,16,loss,Ryo Chonan,PRIDE Bushido 5,"Oct. 14, 2004"
12976,Carlos Newton,15,loss,Daiju Takase,PRIDE Bushido 3,"May. 23, 2004"
12977,Carlos Newton,14,loss,Renato Verissimo,UFC 46: Supernatural,"Jan. 31, 2004"
12978,Carlos Newton,13,win,Renzo Gracie,PRIDE Bushido 1,"Oct. 05, 2003"
12979,Carlos Newton,12,loss,Anderson Silva,PRIDE 25: Body Blow,"Mar. 16, 2003"
12980,Carlos Newton,11,win,Pete Spratt,UFC 40: Vendetta,"Nov. 22, 2002"
12981,Carlos Newton,10,loss,Matt Hughes,UFC 38: Brawl at the Hall,"Jul. 13, 2002"
12982,Carlos Newton,9,win,Jose Landi-Jons,PRIDE 19: Bad Blood,"Feb. 24, 2002"
12983,Carlos Newton,8,loss,Matt Hughes,UFC 34: High Voltage,"Nov. 02, 2001"
12984,Carlos Newton,7,win,Pat Miletich,UFC 31: Locked and Loaded,"May. 04, 2001"
12985,Carlos Newton,6,win,Johil de Oliveira,PRIDE 12: Cold Fury,"Dec. 09, 2000"
12986,Carlos Newton,5,win,Yuhi Sano,PRIDE 9: New Blood,"Jun. 04, 2000"
12987,Carlos Newton,4,win,Daijiro Matsui,PRIDE 6,"Jul. 04, 1999"
12988,Carlos Newton,3,loss,Kazushi Sakuraba,PRIDE 3,"Jun. 24, 1998"
12989,Carlos Newton,2,loss,Dan Henderson,UFC 17: Redemption,"May. 15, 1998"
12990,Carlos Newton,1,win,Bob Gilstrap,UFC 17: Redemption,"May. 15, 1998"
12991,Lee Murray,2,loss,Anderson Silva,Cage Rage 8: Knights of the Octagon,"Sep. 11, 2004"
12992,Lee Murray,1,win,Jorge Rivera,UFC 46: Supernatural,"Jan. 31, 2004"
12993,Falaniko Vitale,5,loss,Frank Trigg,Strikeforce - Payback,"Oct. 03, 2008"
12994,Falaniko Vitale,4,loss,Trevor Prangley,"Strikeforce - Four Men Enter, One Man Survives","Nov. 16, 2007"
12995,Falaniko Vitale,3,win,Ron Fields,Strikeforce - Playboy Mansion,"Sep. 29, 2007"
12996,Falaniko Vitale,2,loss,Matt Lindland,UFC 45: Revolution,"Nov. 21, 2003"
12997,Falaniko Vitale,1,win,Matt Lindland,UFC 43: Meltdown,"Jun. 06, 2003"
12998,David Abbott,21,loss,Kevin Ferguson,EliteXC - Street Certified,"Feb. 16, 2008"
12999,David Abbott,20,loss,Paul Buentello,Strikeforce - Tank vs. Buentello,"Oct. 07, 2006"
13000,David Abbott,19,loss,Hidehiko Yoshida,PRIDE Final Conflict 2005,"Aug. 28, 2005"
13001,David Abbott,18,loss,Wesley Correira,UFC 45: Revolution,"Nov. 21, 2003"
13002,David Abbott,17,loss,Kimo Leopoldo,UFC 43: Meltdown,"Jun. 06, 2003"
13003,David Abbott,16,loss,Frank Mir,UFC 41: Onslaught,"Feb. 28, 2003"
13004,David Abbott,15,loss,Pedro Rizzo,UFC - Ultimate Brazil,"Oct. 16, 1998"
13005,David Abbott,14,win,Hugo Duarte,UFC 17: Redemption,"May. 15, 1998"
13006,David Abbott,13,win,Yoji Anjo,UFC - Ultimate Japan,"Dec. 21, 1997"
13007,David Abbott,12,loss,Maurice Smith,UFC 15: Collision Course,"Oct. 17, 1997"
13008,David Abbott,11,loss,Vitor Belfort,UFC 13: The Ultimate Force,"May. 30, 1997"
13009,David Abbott,10,loss,Don Frye,UFC - Ultimate Ultimate '96,"Dec. 07, 1996"
13010,David Abbott,9,win,Steve Nelmark,UFC - Ultimate Ultimate '96,"Dec. 07, 1996"
13011,David Abbott,8,win,Cal Worsham,UFC - Ultimate Ultimate '96,"Dec. 07, 1996"
13012,David Abbott,7,loss,Scott Ferrozzo,UFC 11: The Proving Ground,"Sep. 20, 1996"
13013,David Abbott,6,win,Sam Adkins,UFC 11: The Proving Ground,"Sep. 20, 1996"
13014,David Abbott,5,loss,Dan Severn,UFC - Ultimate Ultimate '95,"Dec. 16, 1995"
13015,David Abbott,4,win,Steve Jennum,UFC - Ultimate Ultimate '95,"Dec. 16, 1995"
13016,David Abbott,3,loss,Oleg Taktarov,UFC 6: Clash of the Titans,"Jul. 14, 1995"
13017,David Abbott,2,win,Paul Varelans,UFC 6: Clash of the Titans,"Jul. 14, 1995"
13018,David Abbott,1,win,John Matua,UFC 6: Clash of the Titans,"Jul. 14, 1995"
13019,Pedro Rizzo,18,loss,Fedor Emelianenko,M-1 Global - Fedor vs. Rizzo,"Jun. 21, 2012"
13020,Pedro Rizzo,17,loss,Josh Barnett,Affliction - Banned,"Jul. 19, 2008"
13021,Pedro Rizzo,16,loss,Roman Zentsov,PRIDE 31: Unbreakable,"Feb. 26, 2006"
13022,Pedro Rizzo,15,loss,Sergei Kharitonov,PRIDE Critical Countdown 2005,"Jun. 26, 2005"
13023,Pedro Rizzo,14,win,Ricco Rodriguez,UFC 45: Revolution,"Nov. 21, 2003"
13024,Pedro Rizzo,13,win,Tra Telligman,UFC 43: Meltdown,"Jun. 06, 2003"
13025,Pedro Rizzo,12,loss,Vladimir Matyushenko,UFC 41: Onslaught,"Feb. 28, 2003"
13026,Pedro Rizzo,11,loss,Gan McGee,UFC 39: The Warriors Return,"Sep. 27, 2002"
13027,Pedro Rizzo,10,win,Andrei Arlovski,UFC 36: Worlds Collide,"Mar. 22, 2002"
13028,Pedro Rizzo,9,loss,Randy Couture,UFC 34: High Voltage,"Nov. 02, 2001"
13029,Pedro Rizzo,8,loss,Randy Couture,UFC 31: Locked and Loaded,"May. 04, 2001"
13030,Pedro Rizzo,7,win,Josh Barnett,UFC 30: Battle on the Boardwalk,"Feb. 23, 2001"
13031,Pedro Rizzo,6,win,Dan Severn,UFC 27: Ultimate Bad Boyz,"Sep. 22, 2000"
13032,Pedro Rizzo,5,loss,Kevin Randleman,UFC 26: Ultimate Field Of Dreams,"Jun. 09, 2000"
13033,Pedro Rizzo,4,win,Tsuyoshi Kohsaka,UFC 23: Ultimate Japan 2,"Nov. 19, 1999"
13034,Pedro Rizzo,3,win,Tra Telligman,UFC 20: Battle for the Gold,"May. 07, 1999"
13035,Pedro Rizzo,2,win,Mark Coleman,UFC 18: The Road to the Heavyweight Title,"Jan. 08, 1999"
13036,Pedro Rizzo,1,win,David Abbott,UFC - Ultimate Brazil,"Oct. 16, 1998"
13037,Ricco Rodriguez,16,loss,Antonio Silva,EliteXC - Street Certified,"Feb. 16, 2008"
13038,Ricco Rodriguez,15,loss,Ben Rothwell,IFL - 2007 Team Championship Final,"Sep. 20, 2007"
13039,Ricco Rodriguez,14,win,Ron Waterman,WFA - King of the Streets,"Jul. 22, 2006"
13040,Ricco Rodriguez,13,win,Jimmy Ambriz,WEC 17: Halloween Fury 4,"Oct. 14, 2005"
13041,Ricco Rodriguez,12,loss,Ron Waterman,WEC 16: Clash of the Titans 2,"Aug. 18, 2005"
13042,Ricco Rodriguez,11,loss,Pedro Rizzo,UFC 45: Revolution,"Nov. 21, 2003"
13043,Ricco Rodriguez,10,loss,Antonio Rodrigo Nogueira,PRIDE Total Elimination 2003,"Aug. 10, 2003"
13044,Ricco Rodriguez,9,loss,Tim Sylvia,UFC 41: Onslaught,"Feb. 28, 2003"
13045,Ricco Rodriguez,8,win,Randy Couture,UFC 39: The Warriors Return,"Sep. 27, 2002"
13046,Ricco Rodriguez,7,win,Tsuyoshi Kohsaka,UFC 37: High Impact,"May. 10, 2002"
13047,Ricco Rodriguez,6,win,Jeff Monson,UFC 35: Throwdown,"Jan. 11, 2002"
13048,Ricco Rodriguez,5,win,Pete Williams,UFC 34: High Voltage,"Nov. 02, 2001"
13049,Ricco Rodriguez,4,win,Andrei Arlovski,UFC 32: Showdown in the Meadowlands,"Jun. 29, 2001"
13050,Ricco Rodriguez,3,win,John Marsh,PRIDE 12: Cold Fury,"Dec. 09, 2000"
13051,Ricco Rodriguez,2,win,Takayuki Okada,PRIDE 10: Return of the Warriors,"Aug. 27, 2000"
13052,Ricco Rodriguez,1,win,Gary Goodridge,PRIDE 9: New Blood,"Jun. 04, 2000"
13053,Keith Rockel,2,win,Chris Liguori,UFC 45: Revolution,"Nov. 21, 2003"
13054,Keith Rockel,1,loss,Eugene Jackson,UFC 35: Throwdown,"Jan. 11, 2002"
13055,Chris Liguori,1,loss,Keith Rockel,UFC 45: Revolution,"Nov. 21, 2003"
13056,Nick Agallar,1,loss,Yves Edwards,UFC 45: Revolution,"Nov. 21, 2003"
13057,Gan McGee,6,loss,Semmy Schilt,PRIDE Total Elimination 2004,"Apr. 25, 2004"
13058,Gan McGee,5,loss,Heath Herring,PRIDE 27: Inferno,"Feb. 01, 2004"
13059,Gan McGee,4,loss,Tim Sylvia,UFC 44: Undisputed,"Sep. 26, 2003"
13060,Gan McGee,3,win,Alexandre Dantas,UFC 41: Onslaught,"Feb. 28, 2003"
13061,Gan McGee,2,win,Pedro Rizzo,UFC 39: The Warriors Return,"Sep. 27, 2002"
13062,Gan McGee,1,loss,Josh Barnett,UFC 28: High Stakes,"Nov. 17, 2000"
13063,Dave Strasser,3,loss,Georges St-Pierre,TKO 19,"Jan. 29, 2005"
13064,Dave Strasser,2,loss,Karo Parisyan,UFC 44: Undisputed,"Sep. 26, 2003"
13065,Dave Strasser,1,win,Romie Aram,UFC 42: Sudden Impact,"Apr. 25, 2003"
13066,Gerald Strebendt,1,loss,Josh Thomson,UFC 44: Undisputed,"Sep. 26, 2003"
13067,Ian Freeman,6,draw,Vernon White,UFC 43: Meltdown,"Jun. 06, 2003"
13068,Ian Freeman,5,loss,Andrei Arlovski,UFC 40: Vendetta,"Nov. 22, 2002"
13069,Ian Freeman,4,win,Frank Mir,UFC 38: Brawl at the Hall,"Jul. 13, 2002"
13070,Ian Freeman,3,win,Tedd Williams,UFC 27: Ultimate Bad Boyz,"Sep. 22, 2000"
13071,Ian Freeman,2,win,Nate Schroeder,UFC 26: Ultimate Field Of Dreams,"Jun. 09, 2000"
13072,Ian Freeman,1,loss,Scott Adams,UFC 24: First Defense,"Mar. 10, 2000"
13073,Eddie Ruiz,1,loss,Yves Edwards,UFC 43: Meltdown,"Jun. 06, 2003"
13074,Romie Aram,2,loss,Dave Strasser,UFC 42: Sudden Impact,"Apr. 25, 2003"
13075,Romie Aram,1,win,Joe Stevenson,KOTC 17: San Jacinto,"Oct. 19, 2002"
13076,Sean Alvarez,1,loss,Wesley Correira,UFC 42: Sudden Impact,"Apr. 25, 2003"
13077,Richard Crunkilton,6,loss,Dave Jansen,WEC 43: Cerrone vs. Henderson,"Oct. 10, 2009"
13078,Richard Crunkilton,5,win,Sergio Gomez,WEC 33: Marshall vs. Stann,"Mar. 26, 2008"
13079,Richard Crunkilton,4,loss,Rob McCullough,WEC 30: McCullough vs. Crunkilton,"Sep. 05, 2007"
13080,Richard Crunkilton,3,win,Mike Joy,WEC 25: McCullough vs. Cope,"Jan. 20, 2007"
13081,Richard Crunkilton,2,win,Nick Ertl,WEC 18: Unfinished Business,"Jan. 13, 2006"
13082,Richard Crunkilton,1,loss,Hermes Franca,UFC 42: Sudden Impact,"Apr. 25, 2003"
13083,Mark Weir,4,loss,Denis Kang,PRIDE Bushido 10,"Apr. 02, 2006"
13084,Mark Weir,3,loss,David Loiseau,UFC 42: Sudden Impact,"Apr. 25, 2003"
13085,Mark Weir,2,loss,Phillip Miller,UFC 40: Vendetta,"Nov. 22, 2002"
13086,Mark Weir,1,win,Eugene Jackson,UFC 38: Brawl at the Hall,"Jul. 13, 2002"
13087,Alexandre Dantas,2,loss,Gan McGee,UFC 41: Onslaught,"Feb. 28, 2003"
13088,Alexandre Dantas,1,loss,Yuki Kondo,UFC 27: Ultimate Bad Boyz,"Sep. 22, 2000"
13089,Gil Castillo,3,loss,Matt Hughes,UFC 40: Vendetta,"Nov. 22, 2002"
13090,Gil Castillo,2,win,Chris Brennan,UFC 35: Throwdown,"Jan. 11, 2002"
13091,Gil Castillo,1,loss,Dave Menne,UFC 33: Victory in Vegas,"Sep. 28, 2001"
13092,Phillip Miller,2,win,Mark Weir,UFC 40: Vendetta,"Nov. 22, 2002"
13093,Phillip Miller,1,win,James Zikic,UFC 38: Brawl at the Hall,"Jul. 13, 2002"
13094,Benji Radach,6,loss,Ovince Saint Preux,Strikeforce - Henderson vs. Babalu,"Dec. 04, 2010"
13095,Benji Radach,5,loss,Scott Smith,Strikeforce - Shamrock vs. Diaz,"Apr. 11, 2009"
13096,Benji Radach,4,win,Murilo Rua,EliteXC - Heat,"Oct. 04, 2008"
13097,Benji Radach,3,loss,Sean Sherk,UFC 39: The Warriors Return,"Sep. 27, 2002"
13098,Benji Radach,2,win,Nick Serra,UFC 37.5: As Real As It Gets,"Jun. 22, 2002"
13099,Benji Radach,1,nc,Steve Berger,UFC 37: High Impact,"May. 10, 2002"
13100,Eugene Jackson,11,loss,Joe Riggs,Strikeforce - Playboy Mansion,"Sep. 29, 2007"
13101,Eugene Jackson,10,win,Ronald Jhun,Strikeforce - Triple Threat,"Dec. 08, 2006"
13102,Eugene Jackson,9,win,Mike Seal,Strikeforce - Revenge,"Jun. 09, 2006"
13103,Eugene Jackson,8,win,Jorge Ortiz,Strikeforce - Shamrock vs. Gracie,"Mar. 10, 2006"
13104,Eugene Jackson,7,loss,Mark Weir,UFC 38: Brawl at the Hall,"Jul. 13, 2002"
13105,Eugene Jackson,6,win,Keith Rockel,UFC 35: Throwdown,"Jan. 11, 2002"
13106,Eugene Jackson,5,loss,Ricardo Almeida,UFC 33: Victory in Vegas,"Sep. 28, 2001"
13107,Eugene Jackson,4,loss,Jeremy Horn,UFC 27: Ultimate Bad Boyz,"Sep. 22, 2000"
13108,Eugene Jackson,3,loss,Sanae Kikuta,UFC 25: Ultimate Japan 3,"Apr. 14, 2000"
13109,Eugene Jackson,2,win,Keiichiro Yamamiya,UFC 23: Ultimate Japan 2,"Nov. 19, 1999"
13110,Eugene Jackson,1,win,Royce Alger,UFC 21: Return of the Champions,"Jul. 16, 1999"
13111,Leigh Remedios,1,loss,Genki Sudo,UFC 38: Brawl at the Hall,"Jul. 13, 2002"
13112,James Zikic,2,loss,Vitor Belfort,Cage Rage 23: Unbelievable,"Sep. 22, 2007"
13113,James Zikic,1,loss,Phillip Miller,UFC 38: Brawl at the Hall,"Jul. 13, 2002"
13114,Chris Haseman,2,loss,Mike van Arsdale,WFA 3,"Nov. 23, 2002"
13115,Chris Haseman,1,loss,Evan Tanner,UFC 38: Brawl at the Hall,"Jul. 13, 2002"
13116,Nick Serra,1,loss,Benji Radach,UFC 37.5: As Real As It Gets,"Jun. 22, 2002"
13117,Zach Light,2,loss,Tyron Woodley,Strikeforce Challengers 3,"Sep. 25, 2009"
13118,Zach Light,1,loss,Pete Spratt,UFC 37.5: As Real As It Gets,"Jun. 22, 2002"
13119,Steve Berger,4,loss,Eddy Ellis,Strikeforce - At the Dome,"Feb. 23, 2008"
13120,Steve Berger,3,loss,Robbie Lawler,UFC 37.5: As Real As It Gets,"Jun. 22, 2002"
13121,Steve Berger,2,nc,Benji Radach,UFC 37: High Impact,"May. 10, 2002"
13122,Steve Berger,1,loss,Tony DeSouza,UFC 31: Locked and Loaded,"May. 04, 2001"
13123,Rodrigo Ruas,1,loss,Tony Fryklund,UFC 37.5: As Real As It Gets,"Jun. 22, 2002"
13124,Joao Pierini,1,loss,Yves Edwards,UFC 37.5: As Real As It Gets,"Jun. 22, 2002"
13125,Murilo Bustamante,14,loss,Makoto Takimoto,Yarrenoka! - New Year's Eve 2007,"Dec. 31, 2007"
13126,Murilo Bustamante,13,win,Dong Sik Yoon,PRIDE Bushido 13,"Nov. 05, 2006"
13127,Murilo Bustamante,12,loss,Amar Suloev,PRIDE Bushido 11,"Jun. 04, 2006"
13128,Murilo Bustamante,11,loss,Dan Henderson,PRIDE Shockwave 2005,"Dec. 31, 2005"
13129,Murilo Bustamante,10,win,Ikuhisa Minowa,PRIDE Bushido 9: The Tournament,"Sep. 25, 2005"
13130,Murilo Bustamante,9,win,Masanori Suda,PRIDE Bushido 9: The Tournament,"Sep. 25, 2005"
13131,Murilo Bustamante,8,win,Ryuta Sakurai,PRIDE Bushido 6,"Apr. 03, 2005"
13132,Murilo Bustamante,7,loss,Kazuhiro Nakamura,PRIDE Final Conflict 2004,"Aug. 15, 2004"
13133,Murilo Bustamante,6,loss,Dan Henderson,PRIDE Final Conflict 2003,"Nov. 09, 2003"
13134,Murilo Bustamante,5,loss,Quinton Jackson,PRIDE Total Elimination 2003,"Aug. 10, 2003"
13135,Murilo Bustamante,4,win,Matt Lindland,UFC 37: High Impact,"May. 10, 2002"
13136,Murilo Bustamante,3,win,Dave Menne,UFC 35: Throwdown,"Jan. 11, 2002"
13137,Murilo Bustamante,2,loss,Chuck Liddell,UFC 33: Victory in Vegas,"Sep. 28, 2001"
13138,Murilo Bustamante,1,win,Yoji Anjo,UFC 25: Ultimate Japan 3,"Apr. 14, 2000"
13139,Tsuyoshi Kohsaka,9,loss,Mark Hunt,PRIDE Total Elimination Absolute,"May. 05, 2006"
13140,Tsuyoshi Kohsaka,8,win,Mario Sperry,PRIDE 31: Unbreakable,"Feb. 26, 2006"
13141,Tsuyoshi Kohsaka,7,loss,Fedor Emelianenko,PRIDE Bushido 6,"Apr. 03, 2005"
13142,Tsuyoshi Kohsaka,6,loss,Ricco Rodriguez,UFC 37: High Impact,"May. 10, 2002"
13143,Tsuyoshi Kohsaka,5,loss,Pedro Rizzo,UFC 23: Ultimate Japan 2,"Nov. 19, 1999"
13144,Tsuyoshi Kohsaka,4,win,Tim Lajcik,UFC 21: Return of the Champions,"Jul. 16, 1999"
13145,Tsuyoshi Kohsaka,3,loss,Bas Rutten,UFC 18: The Road to the Heavyweight Title,"Jan. 08, 1999"
13146,Tsuyoshi Kohsaka,2,win,Pete Williams,UFC - Ultimate Brazil,"Oct. 16, 1998"
13147,Tsuyoshi Kohsaka,1,win,Kimo Leopoldo,UFC 16: Battle in the Bayou,"Mar. 13, 1998"
13148,Paul Creighton,1,loss,BJ Penn,UFC 37: High Impact,"May. 10, 2002"
13149,Amar Suloev,6,loss,Denis Kang,PRIDE Bushido 12,"Aug. 27, 2006"
13150,Amar Suloev,5,win,Murilo Bustamante,PRIDE Bushido 11,"Jun. 04, 2006"
13151,Amar Suloev,4,loss,Paulo Filho,PRIDE Bushido 6,"Apr. 03, 2005"
13152,Amar Suloev,3,win,Dean Lister,PRIDE Bushido 4,"Jul. 19, 2004"
13153,Amar Suloev,2,loss,Phil Baroni,UFC 37: High Impact,"May. 10, 2002"
13154,Amar Suloev,1,loss,Chuck Liddell,UFC 35: Throwdown,"Jan. 11, 2002"
13155,Andrei Semenov,3,loss,Denis Kang,PRIDE Bushido 8,"Jul. 17, 2005"
13156,Andrei Semenov,2,loss,Ivan Salaverry,UFC 37: High Impact,"May. 10, 2002"
13157,Andrei Semenov,1,win,Ricardo Almeida,UFC 35: Throwdown,"Jan. 11, 2002"
13158,Hayato Sakurai,24,win,Phil Baroni,DREAM 18,"Dec. 31, 2012"
13159,Hayato Sakurai,23,win,Ryo Chonan,DREAM - New Year! 2011,"Dec. 31, 2011"
13160,Hayato Sakurai,22,loss,Jason High,Dynamite!! 2010,"Dec. 31, 2010"
13161,Hayato Sakurai,21,loss,Nick Diaz,DREAM 14,"May. 29, 2010"
13162,Hayato Sakurai,20,loss,Akihiro Gono,Dynamite!! 2009,"Dec. 31, 2009"
13163,Hayato Sakurai,19,loss,Marius Zaromskis,DREAM 10: Welterweight Grand Prix 2009 Final Round,"Jul. 20, 2009"
13164,Hayato Sakurai,18,win,Shinya Aoki,DREAM 8: Welterweight Grand Prix 2009 1st Round,"Apr. 05, 2009"
13165,Hayato Sakurai,17,win,Katsuyori Shibata,Dynamite!! 2008,"Dec. 31, 2008"
13166,Hayato Sakurai,16,win,Kuniyoshi Hironaka,DREAM 6: Middleweight Grand Prix 2008 Final Round,"Sep. 23, 2008"
13167,Hayato Sakurai,15,win,Hidetaka Monma,DREAM 1: Lightweight Grand Prix 2008 1st Round,"Mar. 15, 2008"
13168,Hayato Sakurai,14,win,Hidehiko Hasegawa,Yarrenoka! - New Year's Eve 2007,"Dec. 31, 2007"
13169,Hayato Sakurai,13,win,Mac Danzig,PRIDE 33: The Second Coming,"Feb. 24, 2007"
13170,Hayato Sakurai,12,win,Luciano Azevedo,PRIDE Bushido 12,"Aug. 27, 2006"
13171,Hayato Sakurai,11,win,Olaf Alfonso,PRIDE Bushido 11,"Jun. 04, 2006"
13172,Hayato Sakurai,10,loss,Takanori Gomi,PRIDE Shockwave 2005,"Dec. 31, 2005"
13173,Hayato Sakurai,9,win,Joachim Hansen,PRIDE Bushido 9: The Tournament,"Sep. 25, 2005"
13174,Hayato Sakurai,8,win,Jens Pulver,PRIDE Bushido 9: The Tournament,"Sep. 25, 2005"
13175,Hayato Sakurai,7,win,Milton Vieira,PRIDE Bushido 7,"May. 22, 2005"
13176,Hayato Sakurai,6,loss,Crosley Gracie,PRIDE Bushido 5,"Oct. 14, 2004"
13177,Hayato Sakurai,5,win,Brady Fink,PRIDE Bushido 4,"Jul. 19, 2004"
13178,Hayato Sakurai,4,loss,Rodrigo Gracie,PRIDE Bushido 2,"Feb. 15, 2004"
13179,Hayato Sakurai,3,win,Daiju Takase,PRIDE Shockwave 2003,"Dec. 31, 2003"
13180,Hayato Sakurai,2,loss,Matt Hughes,UFC 36: Worlds Collide,"Mar. 22, 2002"
